sco_id,sco_title,title,sco_author,author,sco_date,date,id,subject,title_exact_match,author_exact_match,sco_title_clean,sco_title_nosub,title_nosub_exact_match,title_dist,keep,notes
https://shakespeareandco.princeton.edu/books/arlen-may-fair/,May Fair,"May Fair: being an entertainment purporting to reveal to gentlefolk the real state of affairs existing in the very heart of London during the fifteenth and sixteenth years of the reign of His Majesty King George the Fifth: together with suitable reflections on the last follies, misadventures and galanteries of these charming people,","Arlen, Michael","arlen, michael",1925,1925,http://lccn.loc.gov/25010419,fiction;great britain;george v;london (england);history,FALSE,TRUE,May Fair,May Fair,FALSE,326,1,
https://shakespeareandco.princeton.edu/books/browne-vulgar-errors-pseudodoxia/,Vulgar Errors (Pseudodoxia Epidemica),"The works of the learned Sr Thomas Brown, Kt., Doctor of Physick, late of Norwich. Containing I. Enquiries into vulgar and common errors. II. Religio medici: with annotations and observations upon it. III. Hydriotaphia; or, Vrn-Burial: Together with The Garden of Cyrus. IV. Certain miscellany tracts. With alphabetical tables.","Browne, Thomas","browne, thomas",1686,1686,http://lccn.loc.gov/20007180,"physicians;gardening;urn burial;english prose literature;christian ethics;early modern;antiquities;cyrus;early works to 1800;religious life;530 c. or 529 c;the great, king of persia;norfolk (england)",FALSE,TRUE,Vulgar Errors ,Vulgar Errors (Pseudodoxia Epidemica),FALSE,313,1,
https://shakespeareandco.princeton.edu/books/bryce-american-commonwealth/,The American Commonwealth,"The proposal to add six additional justices to the Supreme Court of the United States : In his American Commonwealth James Bryce foresaw the very situation with which the county is now confronted and commented thereon. In Bryce's American Commonwealth, Chapter XXIV- ""The working of the courts.""","Bryce, James","printed ephemera collection (library of congress);bryce, james",1937,1937,http://lccn.loc.gov/2020782636,,FALSE,FALSE,The American Commonwealth,The American Commonwealth,FALSE,270,1,
https://shakespeareandco.princeton.edu/books/ocasey-flying-wasp/,The Flying Wasp,"The flying wasp; a laughing look-over of what has been said about the things of the theatre by the English dramatic critics, with many merry and amusing comments thereon, with some shrewd remarks by the author on the wise, delicious, and dignified tendencies in the theatre of to-day.","O'Casey, Sean","o'casey, sean",1971,1971,http://lccn.loc.gov/70173866,theater;english drama;20th century;history and criticism;great britain;dramatic criticism,FALSE,TRUE,The Flying Wasp,The Flying Wasp,FALSE,269,1,
https://shakespeareandco.princeton.edu/books/smith-complete-history-lives/,Complete History of the Lives and Robberies of the Most Notorious Highwaymen,"A complete history of the lives and robberies of the most notorious highwaymen, footpads, shoplifts, & cheats of both sexes, wherein their most secret and barbarous murders, unparalleled robberies, notorious thefts, and unheard-of cheats are set in a true light and exposed to public view, for the common benefit of mankind,","Smith, Alexander","smith, alexander",1926,1926,http://lccn.loc.gov/27013632,great britain;thieves;crime and criminals;brigands and robbers,FALSE,TRUE,Complete History of the Lives and Robberies of the Most Notorious Highwaymen,Complete History of the Lives and Robberies of the Most Notorious Highwaymen,FALSE,248,1,
https://shakespeareandco.princeton.edu/books/waite-occult-sciences/,The Occult Sciences,"The occult sciences : a compendium of transcendental doctrine and experiment, embracing an account of magical practices, of secret sciences in connection with magic, of the professors of magical arts, and of modern spiritualism, mesmerism, and theosophy","Waite, A. E.","harry houdini collection (library of congress);waite, arthur edward",1923,1923,http://lccn.loc.gov/24008272,occultism;magic,FALSE,FALSE,The Occult Sciences,The Occult Sciences,FALSE,234,1,
https://shakespeareandco.princeton.edu/books/aelfric-of-eynsham-selected-homilies-aelfric/,Selected Homilies of Aelfric,"Select monuments of the doctrine and worship of the Catholic Church in England before the Norman Conquest, consisting of Ælfric's Paschal homily and extracts from his epistles, &c., the offices of the canonical hours, and three metrical prayers or hymns.",Ælfric of Eynsham,"thomson, ebenezer",1849,1849,http://lccn.loc.gov/49034980,"texts;english language;sources;great britain;old english, ca. 450;church history",FALSE,FALSE,Selected Homilies of Aelfric,Selected Homilies of Aelfric,FALSE,228,1,not exact
https://shakespeareandco.princeton.edu/books/gold-unclear/,The Gold of [unclear],"Original Unpublished Collection of Maps Relating to the Episcopate of Peru; Portraits of Archbishops, Viceroys, and Other Characters of Peru in Color and Gold; City Plans; Tables on Indigenous Languages: The Codex Trujillo del Perú. Volume I.",,"martínez compañon y bujanda, baltazar jaime",1782,1782,http://www.loc.gov/item/2021667799/,missionaries;missions;codex;cities and towns;1782 to 1789;priests;monks;nuns;codex trujillo del perú;peru;government officials;churches;architectural drawings;catholic church;manuscript maps,FALSE,FALSE,The Gold of [unclear],The Gold of [unclear],FALSE,225,0,
https://shakespeareandco.princeton.edu/books/williamson-gold-falcon-haggard/,The Gold Falcon or the Haggard of Love,"The gold falcon, or, The haggard of love : being the adventures of Manfred, airman and poet of the World War, and later husband and father, in search of freedom and personal sunrise in the city of New York and of the consummation of his life.","Williamson, Henry","williamson, henry",1933,1933,http://lccn.loc.gov/33023510,domestic fiction;adventure stories,FALSE,TRUE,The Gold Falcon or the Haggard of Love,The Gold Falcon or the Haggard of Love,FALSE,204,1,
https://shakespeareandco.princeton.edu/books/vaughan-fathers-house/,Her Father's House,"Her father's house; here is Eleanor, daughter of Gethin Tretower, gentleman of The Hafod, in the county of Radnor; wife of Evan Harris; shepherdess, maidservant, exile, and wayfarer.  She loved her father's house.","Vaughan, Hilda","vaughan, hilda",1930,1930,http://lccn.loc.gov/30013094,,FALSE,TRUE,Her Father's House,Her Father's House,FALSE,195,1,
https://shakespeareandco.princeton.edu/books/london-night-born/,The Night-Born,"The night-born, and also The madness of John Harned, When the world was young, The benefit of the doubt, Winged blackmail, Bunches of knuckles, War, Under the deck awnings, To kill a man, The Mexican,","London, Jack","london, jack",1913,1913,http://lccn.loc.gov/13003759,,FALSE,TRUE,The Night-Born,The Night-Born,FALSE,186,1,
https://shakespeareandco.princeton.edu/books/goodman-paris-nagier/,The Goodman of Paris (Le Ménagier de Paris),The Goodman of Paris (Le ménagier de Paris) : a treatise on moral and domestic economy by a citizen of Paris (c. 1393) now first translated into English with an introduction and notes,,"katherine golden bitting collection on gastronomy (library of congress);power, eileen",1928,1928,http://lccn.loc.gov/29026486,"home economics;conduct of life;social life and customs;cooking, french;early works to 1800;paris (france)",FALSE,FALSE,The Goodman of Paris ,The Goodman of Paris (Le Ménagier de Paris),FALSE,162,1,
https://shakespeareandco.princeton.edu/books/chaucer-chaucer-abc-hymn/,A Chaucer ABC: Being a Hymn to the Holy Virgin in an English Version,"Geoffrey Chaucer's A.B.C., called La prière de Nostre Dame : made, as some say, at the request of Blanche, Duchess of Lancaster, as a prayer for her private use, being a woman in her religion very devout.","Chaucer, Geoffrey","blanche;haselwood, dave;chaucer, geoffrey;grabhorn-hoyem (firm);guillaume",1967,1967,http://lccn.loc.gov/76362933,"blessed virgin, saint;mary;poetry",FALSE,FALSE,A Chaucer ABC: Being a Hymn to the Holy Virgin in an English Version,A Chaucer ABC,FALSE,155,1,
https://shakespeareandco.princeton.edu/books/cournos-modern-plutarch/,A Modern Plutarch,"A modern Plutarch; being an account of some great lives in the ninteenth century, together with some comparisons between the Latin and the Anglo-Saxon genius,","Cournos, John","cournos, john",1928,1928,http://lccn.loc.gov/28023229,biography,FALSE,TRUE,A Modern Plutarch,A Modern Plutarch,FALSE,141,1,
https://shakespeareandco.princeton.edu/books/lempriere-classical-dictionary-containing/,Classical Dictionary: Containing a Full Account of all the Proper Names Mentioned in Ancient Authors,"Lempriere's Classical dictionary, containing a full account of all the proper names mentioned in ancient authors, with tables of coins, weights, and measures, in use among the Greeks and Romans: to which is prefixed, a chronological table.","Lemprière, John","lemprière, john",1853,1853,http://lccn.loc.gov/45031495,classical dictionaries,FALSE,TRUE,Classical Dictionary: Containing a Full Account of all the Proper Names Mentioned in Ancient Authors,Classical Dictionary,FALSE,140,1,
https://shakespeareandco.princeton.edu/books/walton-waltons-lives/,Walton's Lives,"Walton's lives of Dr. John Donne, Sir Henry Wotton, Mr. Richard Hooker, Mr. George Herbert, and Dr. Robert Sanderson : with notes and illustrations.","Walton, Izaak","walton, izaak",1884,1884,http://lccn.loc.gov/12040357,"herbert, george;sir;donne, john;hooker, richard;wotton, henry;sanderson, robert",FALSE,TRUE,Walton's Lives,Walton's Lives,FALSE,134,1,
https://shakespeareandco.princeton.edu/books/carroll-selection-letters-lewis/,A Selection from the Letters of Lewis Carroll (the Rev. Charles Lutwidge Dodgson) to His Child-Friends,A selection from the letters of Lewis Carroll (the Rev. Charles Lutwidge Dodgson) to his child-friends : together with Eight or nine wise words about letter-writing /,"Carroll, Lewis","carroll, lewis",1933,1933,http://lccn.loc.gov/34027021,"correspondence;authors, english;19th century;carroll, lewis",FALSE,TRUE,A Selection from the Letters of Lewis Carroll ,A Selection from the Letters of Lewis Carroll (the Rev. Charles Lutwidge Dodgson) to His Child-Friends,FALSE,120,1,
https://shakespeareandco.princeton.edu/books/burnett-story-anthology-1931/,"A Story Anthology, 1931 – 1933","A Story anthology, 1931-1933; thirty-three selections from the European years of ""Story"", the only magazine devoted solely to the short story,",,story,1933,1933,http://lccn.loc.gov/33031314,"short stories, american;short stories",FALSE,FALSE,"A Story Anthology, 1931 – 1933","A Story Anthology, 1931 – 1933",FALSE,117,1,
https://shakespeareandco.princeton.edu/books/coleridge-lectures-notes-shakespeare/,Lectures and Essays on Shakespeare,"Coleridge on Shakespeare; a selection of the essays, notes and lectures of Samuel Taylor Coleridge on the poems and plays of Shakespeare;","Coleridge, Samuel Taylor","coleridge, samuel taylor",1969,1969,http://lccn.loc.gov/76866004,"criticism and interpretation;shakespeare, william",FALSE,TRUE,Lectures and Essays on Shakespeare,Lectures and Essays on Shakespeare,FALSE,106,1,
https://shakespeareandco.princeton.edu/books/callender-windmill-stories-essays/,"The Windmill: Stories, Essays, Poems & Pictures by Authors & Artists Whose Works are Published at the Sign of the Windmill",Whose was the hand?,,"braddon, m. e. (mary elizabeth)",1890,1890,http://www.loc.gov/item/ca09003828/,,FALSE,FALSE,"The Windmill: Stories, Essays, Poems & Pictures by Authors & Artists Whose Works are Published at the Sign of the Windmill",The Windmill,FALSE,105,0,
https://shakespeareandco.princeton.edu/books/f-unclear/,F[unclear],"Panoramique Nord-Pas-de-Calais no 1 : Musée d'art moderne, Villeneuve-d'Ascq : 17 novembre 1983-15 janvier 1984.",,,1983,1983,http://lccn.loc.gov/85115546,"art, french;nord-pas-de-calais;exhibitions;20th century;france",FALSE,TRUE,F[unclear],F[unclear],FALSE,105,0,
https://shakespeareandco.princeton.edu/books/orwell-clergymans-daughter/,The Clergyman's Daughter,Animal farm ; Burmese days ; A clergyman's daughter ; Coming up for air ; Keep the aspidistra flying ; Nineteen eighty-four /,"Orwell, George","orwell, george",1976,1976,http://lccn.loc.gov/77364607,,FALSE,TRUE,The Clergyman's Daughter,The Clergyman's Daughter,FALSE,103,1,
https://shakespeareandco.princeton.edu/books/shakespeare-songs-sonnets/,Shakespeare's Sonnets Reconsidered,"Shakespeare's sonnets reconsidered, and in part rearranged with introductory chapters, notes, and a reprint of the original 1609 edition,","Shakespeare, William","shakespeare, william",1971,1971,http://lccn.loc.gov/76136416,"sonnets, english",FALSE,TRUE,Shakespeare's Sonnets Reconsidered,Shakespeare's Sonnets Reconsidered,FALSE,103,1,
https://shakespeareandco.princeton.edu/books/atkinson-gnani-yoga-series/,A Series of Lessons in Gnani Yoga,"A series of lessons in personal magnetism, psychic influence, thought-force, concentration, will-power and practical mental science.","Ramacharaka, Yogi","atkinson, william walker",1901,1901,http://lccn.loc.gov/14006768,new thought;animal magnetism,FALSE,FALSE,A Series of Lessons in Gnani Yoga,A Series of Lessons in Gnani Yoga,FALSE,100,1,pseudoynm
https://shakespeareandco.princeton.edu/books/abrams-milk-paradise-effect/,The Milk of Paradise,"The milk of paradise : the effect of opium visions on the works of De Quincey, Crabbe, Francis Thompson, and Coleridge /","Abrams, M. H.","abrams, m. h. (meyer howard)",1934,1934,http://lccn.loc.gov/34035145,"crabbe, george;opium;de quincey, thomas;thompson, francis;coleridge, samuel taylor;drug use;criticism and interpretation;physiological effect;authors",FALSE,FALSE,The Milk of Paradise,The Milk of Paradise,FALSE,100,1,
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1931/,The Best Short Stories 1931: And the Yearbook of the American Short Story,"A Story anthology, 1931-1933; thirty-three selections from the European years of ""Story"", the only magazine devoted solely to the short story,",,story,1933,1933,http://lccn.loc.gov/33031314,"short stories, american;short stories",FALSE,FALSE,The Best Short Stories 1931: And the Yearbook of the American Short Story,The Best Short Stories 1931,FALSE,99,0,
https://shakespeareandco.princeton.edu/books/fitzmaurice-kelly-life-miguel-cervantes/,The Life of Miguel de Cervantes Saavedra,"The life of Miguel de Cervantes Saavedra. A biographical, literary, and historical study, with a tentative bibliography from 1585 to 1892,","Fitzmaurice-Kelly, James","fitzmaurice-kelly, james",1892,1892,http://lccn.loc.gov/01018640,"cervantes saavedra, miguel de",FALSE,TRUE,The Life of Miguel de Cervantes Saavedra,The Life of Miguel de Cervantes Saavedra,FALSE,98,1,
https://shakespeareandco.princeton.edu/books/pound-umbra-early-poems/,Umbra: The Early Poems of Ezra Pound,"Umbra : the early poems of  Ezra Pound all that he now wishes to keep in circulation from ""Personae"", ""Exultations"", ""Ripostes"", etc.","Pound, Ezra","cavalcanti, guido;pound, ezra;hulme, t. e. (thomas ernest);arnaut daniel",1920,1920,http://lccn.loc.gov/21010206,,FALSE,FALSE,Umbra: The Early Poems of Ezra Pound,Umbra,FALSE,97,1,
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1933/,The Best Short Stories 1933: And the Yearbook of the American Short Story,"Story in America, 1933-1934; thirty-four selections from the American issues of ""Story,"" the magazine devoted solely to the short story,",,story,1934,1934,http://lccn.loc.gov/34036784,"short stories, american;short stories",FALSE,FALSE,The Best Short Stories 1933: And the Yearbook of the American Short Story,The Best Short Stories 1933,FALSE,96,0,
https://shakespeareandco.princeton.edu/books/contact-collection-contemporary/,Contact Collection of Contemporary Writers,"The writers of South Carolina, with a critical introduction, biographical sketches and selections in prose and verse,",,"wauchope, george armstrong",1910,1910,http://www.loc.gov/item/10003313/,south carolina;literary collections;american literature,FALSE,FALSE,Contact Collection of Contemporary Writers,Contact Collection of Contemporary Writers,FALSE,91,0,
https://shakespeareandco.princeton.edu/books/brooke-history-early-english/,The History of Early English Literature,The history of early English literature; being the history of English poetry from its beginnings to the accession of King Ælfred.,"Brooke, Stopford Augustus","brooke, stopford augustus",1970,1970,http://lccn.loc.gov/70114905,"civilization, anglo-saxon, in literature;intellectual life;history and criticism;old english, ca. 450;english poetry;anglo-saxons;civilization, medieval, in literature",FALSE,TRUE,The History of Early English Literature,The History of Early English Literature,FALSE,90,1,
https://shakespeareandco.princeton.edu/books/clark-great-short-novels/,Great Short Novels of the World,"Great short novels of the world; a collection of complete tales chosen from the literatures of all periods and countries,",,"clark, barrett h.",1927,1927,http://lccn.loc.gov/27024266,collections;fiction,FALSE,FALSE,Great Short Novels of the World,Great Short Novels of the World,FALSE,90,1,
https://shakespeareandco.princeton.edu/books/petronius-petronius-seneca-apocolocyntosis/,"Petronius; Seneca, Apocolocyntosis",The Cena Trimalchionis of Petronius : together with Seneca's Apocolocyntosis : and a selection of Pompeian inscriptions /,Petronius;Seneca,petronius arbiter,1950,1950,http://lccn.loc.gov/88174089,"satire, latin;claudius;humor;readers;emperor of rome;latin language;inscriptions, latin;problems, exercises, etc;10 c.-54 a.d.",FALSE,FALSE,"Petronius; Seneca, Apocolocyntosis",Petronius,FALSE,89,1,
https://shakespeareandco.princeton.edu/books/flecker-hassan/,Hassan,"Hassan, the story of Hassan of Bagdad, and how he came to make the golden journey to Samarkand;","Flecker, James Elroy","flecker, james elroy",1922,1922,http://lccn.loc.gov/22019633,,FALSE,TRUE,Hassan,Hassan,FALSE,89,1,
https://shakespeareandco.princeton.edu/books/de-quincey-quincey-autobiography/,De Quincey Autobiography,"Confessions of an English opium-eater, together with selections from the autobiography of Thomas De Quincey.","de Quincey, Thomas","de quincey, thomas",1950,1950,http://lccn.loc.gov/50008486,"drug addicts;england;de quincey, thomas;great britain;biography;authors, english;opium abuse;19th century",FALSE,TRUE,De Quincey Autobiography,De Quincey Autobiography,FALSE,89,1,
https://shakespeareandco.princeton.edu/books/williams-mr-treadgold-cuts/,"Mr. Treadgold Cuts In: Being Some Episodes in the Career of Mr. Treadgold, Tailor and Crime Investigator","The man with the clubfoot,","Williams, Valentine","williams, valentine",1919,1919,http://www.loc.gov/item/26024713/,,FALSE,TRUE,"Mr. Treadgold Cuts In: Being Some Episodes in the Career of Mr. Treadgold, Tailor and Crime Investigator",Mr. Treadgold Cuts In,FALSE,88,1,
https://shakespeareandco.princeton.edu/books/de-la-mare-henry-brocken/,Henry Brocken,"Henry Brocken: his travles and adventures in the rich, strange, scarce-imaginable regions of romance,","De la Mare, Walter","de la mare, walter",1924,1924,http://lccn.loc.gov/24004621,,FALSE,TRUE,Henry Brocken,Henry Brocken,FALSE,88,1,
https://shakespeareandco.princeton.edu/books/cummings-tulips-chimneys/,Tulips and Chimneys,Tulips & chimneys : the original 1922 manuscript with the 34 additional poems from & [i.e. ampersand] /,"Cummings, E. E.","cummings, e. e.",1976,1976,http://lccn.loc.gov/76010204,"manuscripts;cummings, e. e.;(edward estlin);manuscripts, american",FALSE,TRUE,Tulips and Chimneys,Tulips and Chimneys,FALSE,88,1,
https://shakespeareandco.princeton.edu/books/burney-story-fanny-burney/,The Story of Fanny Burney: Being an Introduction to the Diary and Letters of Madame D'Arblay,Evelina;,"Burney, Fanny","burney, fanny",1857,1857,http://www.loc.gov/item/25015498/,london (england);epistolary fiction;bildungsromans;satire;fiction;humorous fiction;debutantes;socialites;young women;love stories,FALSE,TRUE,The Story of Fanny Burney: Being an Introduction to the Diary and Letters of Madame D'Arblay,The Story of Fanny Burney,FALSE,87,1,
https://shakespeareandco.princeton.edu/books/birrell-six-women-world/,"Six Women of the World: Anna Comnena, Bianca Cappello, Christina of Sweden, La Duchesse Du Maine, Mrs. Montagu, Mary Shelley","Six women of the world: Anna Comnena,",,"birrell, francis;church, richard;harrison, ada m.;mitchison, naomi;busse, john;bax, clifford",1930,1930,http://lccn.loc.gov/32001119,"christina;comnena, anna;maine, anne louise bénédicte de bourbon;(elizabeth);mrs;bianca;montagu;duchesse du;grand-duchess, consort of francesco i, grand-duke of tuscany;shelley, mary wollstonecraft;queen of sweden",FALSE,FALSE,"Six Women of the World: Anna Comnena, Bianca Cappello, Christina of Sweden, La Duchesse Du Maine, Mrs. Montagu, Mary Shelley",Six Women of the World,FALSE,87,1,
https://shakespeareandco.princeton.edu/books/macfall-wooings-jezebel-pettyfer/,The Wooings of Jezebel Pettyfer,"The wooings of Jezebel Pettyfer : being the personal history of Jehu Sennacherib Dyle, commonly called Masheed Dyle /","Macfall, Haldane","macfall, haldane",1898,1898,http://lccn.loc.gov/00536985,,FALSE,TRUE,The Wooings of Jezebel Pettyfer,The Wooings of Jezebel Pettyfer,FALSE,86,1,
https://shakespeareandco.princeton.edu/books/bennett-literary-taste-form/,Literary Taste: How to Form It,"Literary taste; how to form it, with detailed instructions for collecting a complete library of English literature,","Bennett, Arnold","bennett, arnold",1938,1938,http://lccn.loc.gov/39030571,book collecting;bibliography;best books;english literature;books and reading;great britain,FALSE,TRUE,Literary Taste: How to Form It,Literary Taste,FALSE,86,1,
https://shakespeareandco.princeton.edu/books/sampson-cambridge-book-prose/,The Cambridge Book of Prose and Verse,"The Cambridge book of prose and verse in illustration of English literature; from the beginnings to the cycles of romance,",,"sampson, george",1924,1924,http://lccn.loc.gov/25009976,"history and criticism;translations into english;middle english;english literature;modernized versions;latin literature, medieval and modern;old english, ca. 450",FALSE,FALSE,The Cambridge Book of Prose and Verse,The Cambridge Book of Prose and Verse,FALSE,85,1,
https://shakespeareandco.princeton.edu/books/bibliography-jonathan-swift/,Jonathan Swift's Bibliography,The library and reading of Jonathan Swift : a bio-bibliographical handbook. Swift's library in four volumes /,,"passmann, dirk friedrich",2003,2003,http://lccn.loc.gov/2003065893,"catalogs;private libraries;library;books and reading;ireland;swift, jonathan",FALSE,FALSE,Jonathan Swift's Bibliography,Jonathan Swift's Bibliography,FALSE,82,0,
https://shakespeareandco.princeton.edu/books/jamieson-etymological-dictionary-scottish/,An Etymological Dictionary of the Scottish Language,"An etymological dictionary of the Scottish language ... to which is prefixed, A dissertation on the origin of the Scottish language:","Jamieson, John","johnstone, john;jamieson, john",1840,1840,http://lccn.loc.gov/10031835,scots language;dictionaries;etymology,FALSE,FALSE,An Etymological Dictionary of the Scottish Language,An Etymological Dictionary of the Scottish Language,FALSE,81,1,
https://shakespeareandco.princeton.edu/books/defoe-moll-flanders-roxana/,Moll Flanders and Roxana,"The fortunes and misfortunes of the famous Moll Flanders and The fortunate mistress; or, The Lady Roxana;","Defoe, Daniel","defoe, daniel",1906,1906,http://lccn.loc.gov/w07000133,criminals;england;london (england);children of prisoners;prostitutes;repentance;virginia;british;fiction;women,FALSE,TRUE,Moll Flanders and Roxana,Moll Flanders and Roxana,FALSE,81,1,
https://shakespeareandco.princeton.edu/books/wodehouse-century-humour/,A Century of Humour,Feng Menglong's Treasury of Laughs : a seventeenth-century anthology of traditional Chinese humour /,,"hsu, pi-ching;feng, menglong",2015,2015,http://lccn.loc.gov/2015007314,"feng, menglong;chinese wit and humor;xiao fu",FALSE,FALSE,A Century of Humour,A Century of Humour,FALSE,81,0,
https://shakespeareandco.princeton.edu/books/mason-oscar-wilde-art/,Oscar Wilde: Art and Morality,"Oscar Wilde: art & morality; a record of the discussion which followed the publication of ""Dorian Gray"".","Mason, Stuart","mason, stuart",1971,1971,http://lccn.loc.gov/79174694,"picture of dorian gray;didactic fiction, english;history and criticism;art and morals;wilde, oscar;fables, english;moral conditions in literature",FALSE,TRUE,Oscar Wilde: Art and Morality,Oscar Wilde,FALSE,79,1,
https://shakespeareandco.princeton.edu/books/jenkins-life-george-borrow/,The Life of George Borrow,"The life of George Borrow, comp. from unpublished official documents, his works, correspondence, etc.","Jenkins, Herbert George","jenkins, herbert george",1912,1912,http://lccn.loc.gov/12035697,"borrow, george",FALSE,TRUE,The Life of George Borrow,The Life of George Borrow,FALSE,76,1,
https://shakespeareandco.princeton.edu/books/strindberg-plays-august-strindberg-second/,Plays by August Strindberg: Second Series,"Plays by August Strindberg. Second series: There are crimes and crimes, Miss Julia, The stronger, Creditors, Pariah;","Strindberg, August","strindberg, august",1913,1913,http://lccn.loc.gov/13004786,"translations into english;strindberg, august",FALSE,TRUE,Plays by August Strindberg: Second Series,Plays by August Strindberg,FALSE,76,1,
https://shakespeareandco.princeton.edu/books/stelling-yea-nay-series/,Yea and Nay: A Series of Lectures and Counter-lectures,"Yea and nay, a series of lectures and counter-lectures given at the London school of economics in aid of the hospitals of London.",,,1923,1923,http://lccn.loc.gov/24013715,debates and debating;literature;social problems,FALSE,TRUE,Yea and Nay: A Series of Lectures and Counter-lectures,Yea and Nay,FALSE,76,1,
https://shakespeareandco.princeton.edu/books/gow-e-housman-sketch/,A. E. Housman: A Sketch,"A. E. Housman, a sketch, together with a list of his writings and indexes to his classical papers,","Gow, Andrew Sydenham Farrar","gow, andrew sydenham farrar",1936,1936,http://lccn.loc.gov/36025256,"(alfred edward);housman, a. e.;bibliography",FALSE,TRUE,A. E. Housman: A Sketch,A. E. Housman,FALSE,76,1,
https://shakespeareandco.princeton.edu/books/macalister-secret-languages-ireland/,The Secret Languages of Ireland,The secret languages of Ireland : with special reference to the origin and nature of the Shelta language /,"Macalister, Robert Alexander Stewart","macalister, robert alexander stewart",1997,1997,http://lccn.loc.gov/2006540476,druids and druidism;irish language;writing;cant;ireland;shelta;history,FALSE,TRUE,The Secret Languages of Ireland,The Secret Languages of Ireland,FALSE,75,1,
https://shakespeareandco.princeton.edu/books/spenser-shepheards-calendar/,The Shepheard's Calendar,The faerie queen ; The shepheards calendar : together with the other works of England's arch-poët,"Spenser, Edmund","spenser, edmund;george fabyan collection (library of congress)",1617,1617,http://lccn.loc.gov/96133755,knights and knighthood;poetry;virtues,FALSE,FALSE,The Shepheard's Calendar,The Shepheard's Calendar,FALSE,75,1,
https://shakespeareandco.princeton.edu/books/obrien-best-short-stories-1935/,The Best Short Stories 1935: And the Yearbook of the American Short Story,Hell's legionnaire ; The Conroy diary ; Buckley plays a hunch : a special collection of short stories /,,"hubbard, l. ron",1991,1991,http://lccn.loc.gov/91218211,"adventure stories, american",FALSE,FALSE,The Best Short Stories 1935: And the Yearbook of the American Short Story,The Best Short Stories 1935,FALSE,73,0,
https://shakespeareandco.princeton.edu/books/benson-sentimentalists/,The Sentimentalists,"A mirror of Shalott; being a collection of tales told at an unprofessional symposium,","Benson, Robert-Hugh","benson, robert hugh",1907,1907,http://www.loc.gov/item/07021227/,,FALSE,FALSE,The Sentimentalists,The Sentimentalists,FALSE,73,0,
https://shakespeareandco.princeton.edu/books/james-altar-dead/,The Altar of the Dead,"Terminations : The death of the lion, The Coxon fund, The middle years, The altar of the dead.","James, Henry","henry james collection (library of congress);james, henry",1895,1895,http://lccn.loc.gov/07007432,,FALSE,FALSE,The Altar of the Dead,The Altar of the Dead,FALSE,73,1,close enough?
https://shakespeareandco.princeton.edu/books/neagoe-americans-abroad-anthology/,Americans Abroad: An Anthology,"Americans abroad, an anthology, with autographed photographs and biographic sketches of the authors.",,"neagoe, peter",1932,1932,http://lccn.loc.gov/a33001713,literary collections;americans;foreign countries,FALSE,FALSE,Americans Abroad: An Anthology,Americans Abroad,FALSE,71,1,
https://shakespeareandco.princeton.edu/books/twain-letters-mark-twain/,"Letters of Mark Twain, pseud. of Samuel Langhorne Clemens: With a Biographical Sketch and Commentary","Mark Twain (Samuel Langhorne Clemens) : representative selections, with introduction and bibliography","Twain, Mark","twain, mark;pattee, fred lewis;roy j. friedman mark twain collection (library of congress)",1935,1935,http://lccn.loc.gov/35009143,"twain, mark",FALSE,FALSE,"Letters of Mark Twain, pseud. of Samuel Langhorne Clemens: With a Biographical Sketch and Commentary","Letters of Mark Twain, pseud. of Samuel Langhorne Clemens",FALSE,71,1,
https://shakespeareandco.princeton.edu/books/famous-plays-1934/,Famous Plays of 1934,The Brontës of Haworth parsonage; a chronicle play of a famous family in five acts;,,"davison, john",1934,1934,http://lccn.loc.gov/34039918,drama;brontë family,FALSE,FALSE,Famous Plays of 1934,Famous Plays of 1934,FALSE,70,0,
https://shakespeareandco.princeton.edu/books/disraeli-literary-character-men/,Literary Character of Men of Genius,"The literary character; or, The history of men of genius, drawn from their own feelings and confessions.","Disraeli, Isaac","disraeli, isaac",1839,1839,http://lccn.loc.gov/32008099,"dlc;authors, english;litterateurs;bookplates (provenance);biography",FALSE,TRUE,Literary Character of Men of Genius,Literary Character of Men of Genius,FALSE,69,1,
https://shakespeareandco.princeton.edu/books/shaw-good-king-charless/,In Good King Charles's Golden Days,"In good King Charles's golden days; a history lesson, by Bernard Shaw; illustrated by Feliks Topolski.","Shaw, George Bernard","rouben mamoulian collection (library of congress);shaw, bernard;topolski, feliks",1939,1939,http://lccn.loc.gov/40005876,ii;drama;charles;king of england,FALSE,FALSE,In Good King Charles's Golden Days,In Good King Charles's Golden Days,FALSE,68,1,
https://shakespeareandco.princeton.edu/books/meyerstein-pleasure-lover/,The Pleasure Lover,"The pleasure lover; being some account of the early life and fortunes of Terence Duke,","Meyerstein, Edward Harry William","meyerstein, edward harry william",1926,1926,http://lccn.loc.gov/26008195,,FALSE,TRUE,The Pleasure Lover,The Pleasure Lover,FALSE,68,1,
https://shakespeareandco.princeton.edu/books/james-author-beltraffio/,The Author of Beltraffio,The author of Beltraffio ; Pandora ; Georgina's reasons ; The path of duty ; Four meetings.,"James, Henry","henry james collection (library of congress);james, henry",1885,1885,http://lccn.loc.gov/10004179,,FALSE,FALSE,The Author of Beltraffio,The Author of Beltraffio,FALSE,67,1,
